index,title,question_id,answer_id,question_url,answer_url,loc_gpt,comments_gpt,comments_density_gpt,cc_gpt,npath_gpt,cognitive_gpt,var_names_gpt,mi_gpt,loc_stackoverflow,comments_stackoverflow,comments_density_stackoverflow,cc_stackoverflow,npath_stackoverflow,cognitive_stackoverflow,var_names_stackoverflow,mi_stackoverflow,up_votes,comment_count,answer_count,score,favorite_count
1563,Regex doesn&#39;t work in String.matches(),8923398,8923446,https://stackoverflow.com/questions/8923398/regex-doesnt-work-in-string-matches,https://stackoverflow.com/questions/8923398/regex-doesnt-work-in-string-matches/8923446#8923446,9.0,2.0,0.2222222222222222,1.0,1.0,1.0,1.0,159.34443219785166,5.0,1.0,0.2,1.0,1.0,1.0,1.0,162.40092285534269,188.0,6.0,9.0,188.0,0.0
1564,How to go about formatting 1200 to 1.2k in java,4753251,30661479,https://stackoverflow.com/questions/4753251/how-to-go-about-formatting-1200-to-1-2k-in-java,https://stackoverflow.com/questions/4753251/how-to-go-about-formatting-1200-to-1-2k-in-java/30661479#30661479,16.0,0.0,0.0,4.0,4.0,3.0,6.25,125.97471893163052,34.0,1.0,0.0294117647058823,7.0,19.0,10.0,5.923076923076923,122.23545702884316,192.0,11.0,26.0,189.0,0.0
1565,how to get the one entry from hashmap without iterating,1509391,1509487,https://stackoverflow.com/questions/1509391/how-to-get-the-one-entry-from-hashmap-without-iterating,https://stackoverflow.com/questions/1509391/how-to-get-the-one-entry-from-hashmap-without-iterating/1509487#1509487,8.0,1.0,0.125,1.0,1.0,1.0,1.0,159.95690398326485,5.0,0.0,0.0,1.0,1.0,1.0,6.666666666666667,131.6675791001914,188.0,0.0,17.0,188.0,0.0
1566,Error inflating when extending a class,3739661,3739853,https://stackoverflow.com/questions/3739661/error-inflating-when-extending-a-class,https://stackoverflow.com/questions/3739661/error-inflating-when-extending-a-class/3739853#3739853,2.0,1.0,0.5,1.0,1.0,1.0,1.0,167.1656346610883,17.0,0.0,0.0,3.0,1.0,1.0,1.0,155.57729061090768,188.0,0.0,10.0,188.0,0.0
1567,Java RegEx meta character (.) and ordinary dot?,3674930,3675027,https://stackoverflow.com/questions/3674930/java-regex-meta-character-and-ordinary-dot,https://stackoverflow.com/questions/3674930/java-regex-meta-character-and-ordinary-dot/3675027#3675027,29.0,2.0,0.0689655172413793,4.0,1.0,1.0,1.0,152.57006168407034,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,188.0,0.0,9.0,188.0,0.0
1570,Java array reflection: isArray vs. instanceof,219881,219998,https://stackoverflow.com/questions/219881/java-array-reflection-isarray-vs-instanceof,https://stackoverflow.com/questions/219881/java-array-reflection-isarray-vs-instanceof/219998#219998,21.0,0.0,0.0,1.0,1.0,1.0,1.0,154.9384833238382,7.0,2.0,0.2857142857142857,1.0,1.0,1.0,1.0,160.65126722491237,188.0,0.0,8.0,188.0,0.0
1572,What are functional interfaces used for in Java 8?,36881826,36882003,https://stackoverflow.com/questions/36881826/what-are-functional-interfaces-used-for-in-java-8,https://stackoverflow.com/questions/36881826/what-are-functional-interfaces-used-for-in-java-8/36882003#36882003,10.0,0.0,0.0,2.0,1.0,1.0,1.0,158.56655751643095,18.0,0.0,0.0,10.0,1.0,1.0,1.0,153.67006685893995,188.0,2.0,11.0,188.0,0.0
1573,Why is it considered a bad practice to omit curly braces?,359732,359753,https://stackoverflow.com/questions/359732/why-is-it-considered-a-bad-practice-to-omit-curly-braces,https://stackoverflow.com/questions/359732/why-is-it-considered-a-bad-practice-to-omit-curly-braces/359753#359753,7.0,0.0,0.0,1.0,1.0,1.0,1.0,160.65126722491237,4.0,1.0,0.25,1.0,1.0,1.0,1.0,163.56126932217657,191.0,20.0,52.0,187.0,0.0
1574,Lombok added but getters and setters not recognized in Intellij IDEA,17729384,17729637,https://stackoverflow.com/questions/17729384/lombok-added-but-getters-and-setters-not-recognized-in-intellij-idea,https://stackoverflow.com/questions/17729384/lombok-added-but-getters-and-setters-not-recognized-in-intellij-idea/17729637#17729637,5.0,0.0,0.0,1.0,1.0,1.0,7.0,130.87717844064662,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,187.0,2.0,22.0,187.0,0.0
1575,How can I get an HTTP response body as a string?,5769717,5769756,https://stackoverflow.com/questions/5769717/how-can-i-get-an-http-response-body-as-a-string,https://stackoverflow.com/questions/5769717/how-can-i-get-an-http-response-body-as-a-string/5769756#5769756,22.0,0.0,0.0,2.0,2.0,1.0,4.857142857142857,128.863283158451,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,187.0,2.0,13.0,187.0,0.0
1576,HashMap to return default value for non-found keys?,7519339,7519422,https://stackoverflow.com/questions/7519339/hashmap-to-return-default-value-for-non-found-keys,https://stackoverflow.com/questions/7519339/hashmap-to-return-default-value-for-non-found-keys/7519422#7519422,13.0,5.0,0.3846153846153846,1.0,1.0,1.0,5.4,130.1126002933623,10.0,0.0,0.0,2.0,2.0,1.0,8.333333333333334,124.21828822998948,188.0,3.0,16.0,188.0,0.0
1577,What&#39;s the advantage of a Java enum versus a class with public static final fields?,9969690,9969738,https://stackoverflow.com/questions/9969690/whats-the-advantage-of-a-java-enum-versus-a-class-with-public-static-final-fiel,https://stackoverflow.com/questions/9969690/whats-the-advantage-of-a-java-enum-versus-a-class-with-public-static-final-fiel/9969738#9969738,9.0,0.0,0.0,2.0,1.0,1.0,5.0,133.04153801641922,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,188.0,13.0,18.0,187.0,0.0
1578,How to find files that match a wildcard string in Java?,794381,805504,https://stackoverflow.com/questions/794381/how-to-find-files-that-match-a-wildcard-string-in-java,https://stackoverflow.com/questions/794381/how-to-find-files-that-match-a-wildcard-string-in-java/805504#805504,27.0,0.0,0.0,6.0,7.0,8.0,8.692307692307692,117.4501452245145,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,187.0,4.0,17.0,187.0,0.0
1579,How can I check if an element exists with Selenium WebDriver?,6521270,6521834,https://stackoverflow.com/questions/6521270/how-can-i-check-if-an-element-exists-with-selenium-webdriver,https://stackoverflow.com/questions/6521270/how-can-i-check-if-an-element-exists-with-selenium-webdriver/6521834#6521834,18.0,6.0,0.3333333333333333,2.0,2.0,2.0,5.666666666666667,127.40952976165264,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,188.0,2.0,10.0,187.0,0.0
1580,Copying text to the clipboard using Java,6710350,6713290,https://stackoverflow.com/questions/6710350/copying-text-to-the-clipboard-using-java,https://stackoverflow.com/questions/6710350/copying-text-to-the-clipboard-using-java/6713290#6713290,12.0,2.0,0.1666666666666666,1.0,1.0,1.0,6.5,127.52529015529662,11.0,0.0,0.0,1.0,1.0,1.0,1.0,158.30094458144848,186.0,0.0,7.0,187.0,0.0
1581,Java default constructor,4488716,4488766,https://stackoverflow.com/questions/4488716/java-default-constructor,https://stackoverflow.com/questions/4488716/java-default-constructor/4488766#4488766,10.0,8.0,0.8,3.0,1.0,1.0,1.0,158.33655751643096,13.0,0.0,0.0,2.0,1.0,1.0,1.0,157.2022633412,189.0,0.0,13.0,187.0,0.0
1582,"How to fix Hibernate LazyInitializationException: failed to lazily initialize a collection of roles, could not initialize proxy - no Session",22821695,22822283,https://stackoverflow.com/questions/22821695/how-to-fix-hibernate-lazyinitializationexception-failed-to-lazily-initialize-a,https://stackoverflow.com/questions/22821695/how-to-fix-hibernate-lazyinitializationexception-failed-to-lazily-initialize-a/22822283#22822283,18.0,2.0,0.1111111111111111,1.0,1.0,1.0,1.0,155.74006685893997,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,187.0,5.0,16.0,187.0,0.0
1583,How to convert a Hibernate proxy to a real entity object,2216547,2216603,https://stackoverflow.com/questions/2216547/how-to-convert-a-hibernate-proxy-to-a-real-entity-object,https://stackoverflow.com/questions/2216547/how-to-convert-a-hibernate-proxy-to-a-real-entity-object/2216603#2216603,7.0,8.0,1.1428571428571428,1.0,1.0,1.0,1.0,160.65126722491237,14.0,0.0,0.0,3.0,4.0,2.0,6.0,127.56039848450617,187.0,0.0,10.0,187.0,0.0
1584,What is the use of a private static variable in Java?,7279887,7279918,https://stackoverflow.com/questions/7279887/what-is-the-use-of-a-private-static-variable-in-java,https://stackoverflow.com/questions/7279887/what-is-the-use-of-a-private-static-variable-in-java/7279918#7279918,13.0,0.0,0.0,3.0,2.0,1.0,3.5,136.67750325157505,9.0,1.0,0.1111111111111111,1.0,1.0,1.0,8.4,124.86707856309351,187.0,1.0,20.0,187.0,0.0
1585,Why do == comparisons with Integer.valueOf(String) give different results for 127 and 128?,20877086,20877115,https://stackoverflow.com/questions/20877086/why-do-comparisons-with-integer-valueofstring-give-different-results-for-12,https://stackoverflow.com/questions/20877086/why-do-comparisons-with-integer-valueofstring-give-different-results-for-12/20877115#20877115,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,194.0,7.0,5.0,187.0,0.0
1586,Scala equivalent of Java java.lang.Class&lt;T&gt; Object,1135248,1135317,https://stackoverflow.com/questions/1135248/scala-equivalent-of-java-java-lang-classt-object,https://stackoverflow.com/questions/1135248/scala-equivalent-of-java-java-lang-classt-object/1135317#1135317,11.0,0.0,0.0,1.0,1.0,1.0,1.0,158.30094458144848,24.0,0.0,0.0,1.0,1.0,1.0,1.0,154.24412008219068,187.0,2.0,2.0,187.0,0.0
1587,How to avoid the need to specify the WSDL location in a CXF or JAX-WS generated webservice client?,4455195,9875701,https://stackoverflow.com/questions/4455195/how-to-avoid-the-need-to-specify-the-wsdl-location-in-a-cxf-or-jax-ws-generated,https://stackoverflow.com/questions/4455195/how-to-avoid-the-need-to-specify-the-wsdl-location-in-a-cxf-or-jax-ws-generated/9875701#9875701,3.0,0.0,0.0,1.0,1.0,1.0,1.0,165.05721609892584,40.0,0.0,0.0,1.0,1.0,1.0,1.0,151.58782683860753,189.0,0.0,10.0,189.0,0.0
1588,Changing the current working directory in Java?,840190,840229,https://stackoverflow.com/questions/840190/changing-the-current-working-directory-in-java,https://stackoverflow.com/questions/840190/changing-the-current-working-directory-in-java/840229#840229,15.0,3.0,0.2,2.0,2.0,1.0,8.0,122.77118597905516,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,188.0,2.0,14.0,188.0,0.0
1589,What does JVM flag CMSClassUnloadingEnabled actually do?,3334911,3334954,https://stackoverflow.com/questions/3334911/what-does-jvm-flag-cmsclassunloadingenabled-actually-do,https://stackoverflow.com/questions/3334911/what-does-jvm-flag-cmsclassunloadingenabled-actually-do/3334954#3334954,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,187.0,0.0,3.0,187.0,0.0
1590,Is final ill-defined?,49365930,49366809,https://stackoverflow.com/questions/49365930/is-final-ill-defined,https://stackoverflow.com/questions/49365930/is-final-ill-defined/49366809#49366809,6.0,1.0,0.1666666666666666,1.0,1.0,1.0,2.5,146.6089409036528,45.0,7.0,0.1555555555555555,7.0,1.0,1.0,1.0,149.59535505319434,197.0,16.0,6.0,187.0,0.0
1592,Import PEM into Java Key Store,2138940,13992135,https://stackoverflow.com/questions/2138940/import-pem-into-java-key-store,https://stackoverflow.com/questions/2138940/import-pem-into-java-key-store/13992135#13992135,40.0,4.0,0.1,2.0,2.0,1.0,10.157894736842104,113.8021572408447,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,186.0,1.0,12.0,186.0,0.0
1593,"In Intellij, how do I toggle between camel case and underscore spaced?",17350359,17351108,https://stackoverflow.com/questions/17350359/in-intellij-how-do-i-toggle-between-camel-case-and-underscore-spaced,https://stackoverflow.com/questions/17350359/in-intellij-how-do-i-toggle-between-camel-case-and-underscore-spaced/17351108#17351108,15.0,0.0,0.0,1.0,1.0,1.0,1.0,156.6881389542685,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,188.0,0.0,5.0,188.0,0.0
1594,What is the difference between a HashMap and a TreeMap?,2444359,2444370,https://stackoverflow.com/questions/2444359/what-is-the-difference-between-a-hashmap-and-a-treemap,https://stackoverflow.com/questions/2444359/what-is-the-difference-between-a-hashmap-and-a-treemap/2444370#2444370,26.0,4.0,0.1538461538461538,1.0,1.0,1.0,1.0,153.8278980022883,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,191.0,1.0,8.0,186.0,0.0
1595,Fastest way to iterate over all the chars in a String,8894258,11876086,https://stackoverflow.com/questions/8894258/fastest-way-to-iterate-over-all-the-chars-in-a-string,https://stackoverflow.com/questions/8894258/fastest-way-to-iterate-over-all-the-chars-in-a-string/11876086#11876086,11.0,3.0,0.2727272727272727,1.0,1.0,1.0,1.0,158.30094458144848,430.0,57.0,0.1325581395348837,112.0,1.0,1.0,1.0,113.70831691482444,189.0,5.0,9.0,186.0,0.0
1597,"Java executors: how to be notified, without blocking, when a task completes?",826212,826283,https://stackoverflow.com/questions/826212/java-executors-how-to-be-notified-without-blocking-when-a-task-completes,https://stackoverflow.com/questions/826212/java-executors-how-to-be-notified-without-blocking-when-a-task-completes/826283#826283,16.0,0.0,0.0,2.0,2.0,1.0,7.75,122.949914581836,54.0,0.0,0.0,8.0,1.0,1.0,1.0,148.41728295786578,186.0,0.0,12.0,186.0,0.0
1598,Why do Java programmers like to name a variable &quot;clazz&quot;?,2529974,2530174,https://stackoverflow.com/questions/2529974/why-do-java-programmers-like-to-name-a-variable-clazz,https://stackoverflow.com/questions/2529974/why-do-java-programmers-like-to-name-a-variable-clazz/2530174#2530174,6.0,0.0,0.0,1.0,1.0,1.0,4.5,137.08679693223849,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,187.0,11.0,9.0,186.0,0.0
1599,Difference between null and empty (&quot;&quot;) Java String,4802015,4802049,https://stackoverflow.com/questions/4802015/difference-between-null-and-empty-java-string,https://stackoverflow.com/questions/4802015/difference-between-null-and-empty-java-string/4802049#4802049,15.0,3.0,0.2,1.0,1.0,1.0,1.0,156.6881389542685,10.0,0.0,0.0,1.0,1.0,1.0,1.0,158.79655751643097,190.0,1.0,22.0,185.0,0.0
1600,Make a negative number positive,493494,493501,https://stackoverflow.com/questions/493494/make-a-negative-number-positive,https://stackoverflow.com/questions/493494/make-a-negative-number-positive/493501#493501,8.0,0.0,0.0,1.0,1.0,1.0,6.0,130.93040058177036,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,190.0,4.0,23.0,185.0,0.0
1601,Change priorityQueue to max priorityqueue,11003155,11003264,https://stackoverflow.com/questions/11003155/change-priorityqueue-to-max-priorityqueue,https://stackoverflow.com/questions/11003155/change-priorityqueue-to-max-priorityqueue/11003264#11003264,5.0,2.0,0.4,1.0,1.0,1.0,1.0,162.40092285534269,10.0,1.0,0.1,1.0,1.0,1.0,1.0,158.79655751643097,186.0,2.0,20.0,186.0,0.0
1602,Base64 Java encode and decode a string,19743851,19743925,https://stackoverflow.com/questions/19743851/base64-java-encode-and-decode-a-string,https://stackoverflow.com/questions/19743851/base64-java-encode-and-decode-a-string/19743925#19743925,9.0,2.0,0.2222222222222222,1.0,1.0,1.0,1.0,159.34443219785166,7.0,2.0,0.2857142857142857,1.0,1.0,1.0,1.0,160.65126722491237,185.0,3.0,6.0,185.0,0.0
1603,What is username and password when starting Spring Boot with Tomcat?,37285016,37288790,https://stackoverflow.com/questions/37285016/what-is-username-and-password-when-starting-spring-boot-with-tomcat,https://stackoverflow.com/questions/37285016/what-is-username-and-password-when-starting-spring-boot-with-tomcat/37288790#37288790,20.0,0.0,0.0,2.0,2.0,1.0,4.0,132.504223527377,10.0,0.0,0.0,1.0,1.0,1.0,1.0,158.79655751643097,186.0,3.0,10.0,185.0,0.0
1604,How to build sources JAR with Gradle?,11474729,11475089,https://stackoverflow.com/questions/11474729/how-to-build-sources-jar-with-gradle,https://stackoverflow.com/questions/11474729/how-to-build-sources-jar-with-gradle/11475089#11475089,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,186.0,1.0,9.0,186.0,0.0
1605,Run a java function after a specific number of seconds,2258066,2258080,https://stackoverflow.com/questions/2258066/run-a-java-function-after-a-specific-number-of-seconds,https://stackoverflow.com/questions/2258066/run-a-java-function-after-a-specific-number-of-seconds/2258080#2258080,13.0,1.0,0.0769230769230769,2.0,1.0,1.0,4.333333333333333,133.44760282674648,10.0,1.0,0.1,1.0,1.0,1.0,1.0,158.79655751643097,186.0,2.0,12.0,185.0,0.0
1606,How to deal with a slow SecureRandom generator?,137212,137288,https://stackoverflow.com/questions/137212/how-to-deal-with-a-slow-securerandom-generator,https://stackoverflow.com/questions/137212/how-to-deal-with-a-slow-securerandom-generator/137288#137288,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,185.0,3.0,17.0,185.0,0.0
1607,Warning: The method assertEquals from the type Assert is deprecated,22541455,22544894,https://stackoverflow.com/questions/22541455/warning-the-method-assertequals-from-the-type-assert-is-deprecated,https://stackoverflow.com/questions/22541455/warning-the-method-assertequals-from-the-type-assert-is-deprecated/22544894#22544894,8.0,2.0,0.25,1.0,1.0,1.0,6.0,130.93040058177036,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,185.0,1.0,3.0,185.0,0.0
1608,How to make the division of 2 ints produce a float instead of another int?,787700,787705,https://stackoverflow.com/questions/787700/how-to-make-the-division-of-2-ints-produce-a-float-instead-of-another-int,https://stackoverflow.com/questions/787700/how-to-make-the-division-of-2-ints-produce-a-float-instead-of-another-int/787705#787705,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,185.0,1.0,9.0,185.0,0.0
1609,Is it unnecessary to put super() in constructor?,2054022,2054040,https://stackoverflow.com/questions/2054022/is-it-unnecessary-to-put-super-in-constructor,https://stackoverflow.com/questions/2054022/is-it-unnecessary-to-put-super-in-constructor/2054040#2054040,16.0,0.0,0.0,3.0,1.0,1.0,4.5,131.52648481657752,8.0,0.0,0.0,3.0,1.0,1.0,1.0,159.49690398326484,185.0,0.0,6.0,185.0,0.0
1610,HashMap get/put complexity,4553624,4553642,https://stackoverflow.com/questions/4553624/hashmap-get-put-complexity,https://stackoverflow.com/questions/4553624/hashmap-get-put-complexity/4553642#4553642,16.0,5.0,0.3125,2.0,2.0,1.0,3.6,135.3714103478677,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,185.0,3.0,8.0,185.0,0.0
1611,&quot;java.lang.OutOfMemoryError: PermGen space&quot; in Maven build,3101128,3101178,https://stackoverflow.com/questions/3101128/java-lang-outofmemoryerror-permgen-space-in-maven-build,https://stackoverflow.com/questions/3101128/java-lang-outofmemoryerror-permgen-space-in-maven-build/3101178#3101178,19.0,0.0,0.0,1.0,1.0,1.0,1.0,155.45891730833452,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,186.0,10.0,7.0,185.0,0.0
1612,Exception thrown in catch and finally clause,3779285,3779677,https://stackoverflow.com/questions/3779285/exception-thrown-in-catch-and-finally-clause,https://stackoverflow.com/questions/3779285/exception-thrown-in-catch-and-finally-clause/3779677#3779677,6.0,3.0,0.5,1.0,1.0,1.0,1.0,161.45285076001412,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,185.0,0.0,12.0,185.0,0.0
1613,How to manage exceptions thrown in filters in Spring?,34595605,34633687,https://stackoverflow.com/questions/34595605/how-to-manage-exceptions-thrown-in-filters-in-spring,https://stackoverflow.com/questions/34595605/how-to-manage-exceptions-thrown-in-filters-in-spring/34633687#34633687,28.0,3.0,0.1071428571428571,4.0,4.0,1.0,11.857142857142858,112.69106311548016,35.0,1.0,0.0285714285714285,3.0,1.0,1.0,1.0,151.82219008025504,186.0,1.0,19.0,186.0,0.0
1614,What is the difference between mocking and spying when using Mockito?,15052984,15053654,https://stackoverflow.com/questions/15052984/what-is-the-difference-between-mocking-and-spying-when-using-mockito,https://stackoverflow.com/questions/15052984/what-is-the-difference-between-mocking-and-spying-when-using-mockito/15053654#15053654,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,185.0,0.0,5.0,185.0,0.0
